@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0-weka.filters.unsupervised.instance.RemovePercentage-P50.0-V

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR104,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Curva,Utilitário,Quinta-feira,34,1102,Noite
BR104,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,Terça-feira,35,1102,Tarde
BR104,Molhada,Inexistente,'Colisão traseira','Defeito na via',Reta,Caminhão,Quinta-feira,35,1102,Manhã
BR104,Seca,Inexistente,QuedaMoto/bicla,'Defeito na via',Reta,Motocicletas,Segunda-feira,35,1102,Manhã
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Utilitário,Sábado,38,1102,Manhã
BR104,'Com buraco',Inexistente,Capotamento,'Defeito mecânico',Reta,Camioneta,Terça-feira,41,1102,Tarde
BR104,Molhada,'Configuração do terreno','Colisão Transversal','Velocidade incompatível',Reta,Caminhonete,Domingo,43,1102,Manhã
BR104,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Sábado,47,1102,Tarde
BR104,Seca,Inexistente,'Saída de Pista',Outras,Reta,'Não identificado',Segunda-feira,56,1102,Manhã
BR104,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Motocicletas,Quinta-feira,58,1102,Madrugada
BR104,Molhada,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,Quinta-feira,59,1102,Noite
BR104,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,62,1102,Manhã
BR104,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,Sexta-feira,64,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,64,1102,Manhã
BR104,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Terça-feira,64,1102,Tarde
BR104,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,65,1102,Manhã
BR104,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Caminhonete,Quinta-feira,65,1102,Tarde
BR104,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,Terça-feira,65,1102,Tarde
BR104,'Com buraco','Configuração do terreno','Colisão traseira','Ingestão de álcool',Reta,Caminhonete,Sábado,66,1102,Madrugada
BR104,Seca,Inexistente,'Colisão Transversal',Outras,Cruzamento,Caminhão-Trator,Domingo,66,1102,Tarde
BR104,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Reta,Motocicletas,Quarta-feira,67,1102,Noite
BR104,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,67,1102,Tarde
BR104,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Quinta-feira,67,1102,Tarde
BR104,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Sexta-feira,68,1102,Noite
BR104,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Motocicletas,Domingo,73,1102,Noite
BR104,Seca,Inexistente,Tombamento,Outras,Reta,Caminhão,Quarta-feira,75,1102,Tarde
BR104,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Microônibus,Domingo,83,1102,Noite
BR104,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Quarta-feira,92,1102,Manhã
BR104,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quinta-feira,101,1102,Noite
BR104,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Domingo,116,1102,Tarde
BR110,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,Sábado,122,1103,Manhã
BR110,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Camioneta,Quinta-feira,122,1103,Tarde
BR116,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Caminhão,Quarta-feira,21,1105,Noite
BR116,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Caminhão-Trator,Sábado,26,1105,Noite
BR116,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,Quinta-feira,26,1105,Tarde
BR116,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Automóvel,Terça-feira,38,1105,Manhã
BR116,Seca,Ofuscamento,'Saída de Pista','Animais na Pista',Reta,Caminhão,Terça-feira,44,1105,Noite
BR232,'Com buraco',Inexistente,Tombamento,Outras,Reta,Caminhão,Sábado,4,1101,Tarde
BR232,Molhada,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,Sexta-feira,4,1101,Tarde
BR232,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Bicicleta,Sábado,4,1101,Manhã
BR232,Seca,Outros,'Colisão traseira',Outras,Reta,'Não identificado',Domingo,5,1101,Madrugada
BR232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,6,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,6,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,6,1101,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Terça-feira,6,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Segunda-feira,6,1101,Manhã
BR232,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Sábado,6,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quinta-feira,6,1101,Manhã
BR232,'Com buraco',Cartazes/faixas,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Segunda-feira,6,1101,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,7,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhonete,Quinta-feira,7,1101,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,'Defeito na via',Reta,Motocicletas,Sábado,7,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Segunda-feira,7,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,Sábado,7,1101,Tarde
BR232,Molhada,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Camioneta,Sexta-feira,8,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sexta-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Domingo,8,1101,Noite
BR232,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Domingo,8,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Ônibus,Segunda-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,8,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,8,1101,Manhã
BR232,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Sexta-feira,8,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,9,1101,Manhã
BR232,'Com buraco',Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quinta-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quarta-feira,9,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Domingo,9,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Utilitário,Domingo,9,1101,Noite
BR232,Molhada,Ofuscamento,QuedaMoto/bicla,Outras,Reta,Motocicletas,Segunda-feira,9,1101,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Caminhão,Terça-feira,9,1101,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Domingo,9,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,9,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,9,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Segunda-feira,9,1101,Manhã
BR232,Seca,'Configuração do terreno',QuedaMoto/bicla,'Ingestão de álcool',Reta,Motocicletas,Quarta-feira,1,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Terça-feira,1,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Automóvel,Sexta-feira,11,1101,Tarde
BR232,Molhada,Inexistente,Capotamento,Outras,Reta,Automóvel,Quarta-feira,11,1101,Noite
BR232,Molhada,Ofuscamento,'Colisão traseira','Velocidade incompatível',Reta,Caminhonete,Terça-feira,12,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,Segunda-feira,13,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Sábado,13,1101,Noite
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Utilitário,Segunda-feira,14,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Camioneta,Sexta-feira,14,1101,Tarde
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Automóvel,Segunda-feira,16,1101,Noite
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Domingo,18,1101,Manhã
BR232,Molhada,Outros,'Colisão traseira',Outras,Reta,Caminhão,Quarta-feira,19,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Terça-feira,19,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Curva,Automóvel,Sábado,21,1101,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motocicletas,Sábado,24,1101,Madrugada
BR232,Molhada,Inexistente,QuedaMoto/bicla,Outras,Curva,Motocicletas,Sábado,25,1101,Noite
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,26,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,26,1101,Manhã
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Quarta-feira,26,1101,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Defeito mecânico',Reta,Automóvel,Quarta-feira,30,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Curva,Automóvel,Domingo,40,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Curva,Automóvel,Domingo,40,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,Quinta-feira,42,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Camioneta,Sábado,43,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Quarta-feira,43,1101,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Curva,Motocicletas,Sábado,43,1101,Madrugada
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Sexta-feira,44,1101,Manhã
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Terça-feira,45,1101,Noite
BR232,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,Domingo,45,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Ônibus,Segunda-feira,47,1101,Manhã
BR232,Seca,Inexistente,'Atropelamento de pessoa','Velocidade incompatível',Reta,'Não se Aplica',Domingo,49,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhonete,Sexta-feira,49,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,51,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,Segunda-feira,56,1101,Manhã
BR232,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Terça-feira,60,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Curva,Caminhão,Quinta-feira,63,1101,Manhã
BR232,Molhada,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,Segunda-feira,66,1101,Noite
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,Quarta-feira,66,1101,Manhã
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,Sábado,66,1101,Madrugada
BR232,Seca,Inexistente,'Saída de Pista',Outras,Curva,Camioneta,Domingo,68,1101,Manhã
BR232,Molhada,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,'Não identificado',Sexta-feira,70,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Domingo,72,1101,Noite
BR232,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Bicicleta,Quarta-feira,72,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,Sexta-feira,76,1101,Noite
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,Sexta-feira,77,1101,Noite
BR232,Seca,Outros,'Colisão traseira','Animais na Pista',Reta,Microônibus,Segunda-feira,77,1101,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Caminhonete,Segunda-feira,77,1101,Tarde
BR232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Quinta-feira,79,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Sexta-feira,80,1101,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Segunda-feira,80,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista','Animais na Pista',Reta,Caminhonete,Sexta-feira,81,1101,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sábado,81,1101,Manhã
BR232,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Curva,'Não se Aplica',Sexta-feira,82,1101,Noite
BR232,Seca,Inexistente,Tombamento,Outras,Reta,Caminhonete,Terça-feira,85,1101,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Sábado,87,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista',Outras,Curva,Caminhão,Quinta-feira,87,1101,Madrugada
BR232,Seca,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,Sábado,87,1101,Tarde
BR232,Seca,'Configuração do terreno','Saída de Pista',Outras,Curva,Automóvel,Sexta-feira,90,1101,Noite
BR232,Seca,Outros,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quarta-feira,93,1101,Noite
BR232,Seca,Inexistente,Capotamento,Outras,Curva,'Não identificado',Sábado,98,1102,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Quarta-feira,100,1102,Madrugada
BR232,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Motocicletas,Sexta-feira,100,1102,Manhã
BR232,Seca,Inexistente,Incêndio,'Defeito mecânico',Reta,Caminhonete,Sexta-feira,101,1102,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Motocicletas,Segunda-feira,102,1102,Noite
BR232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Caminhão,Quinta-feira,105,1102,Manhã
BR232,Molhada,Poeira/fumaça/neblina,'Saída de Pista','Falta de atenção',Reta,Automóvel,Sexta-feira,108,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Automóvel,Sábado,109,1102,Madrugada
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Quarta-feira,114,1102,Noite
BR232,Molhada,Inexistente,Capotamento,'Falta de atenção',Reta,Caminhonete,Quinta-feira,114,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Camioneta,Terça-feira,120,1102,Manhã
BR232,'Com buraco',Inexistente,'Colisão traseira',Outras,Reta,Caminhão,Segunda-feira,125,1102,Manhã
BR232,Seca,'Configuração do terreno','Colisão com objeto fixo',Outras,Curva,Motocicletas,Sábado,125,1102,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Reta,Automóvel,Sábado,127,1102,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Caminhão,Quinta-feira,127,1102,Noite
BR232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Sábado,128,1102,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quarta-feira,128,1102,Tarde
BR232,Molhada,Inexistente,'Colisão com objeto fixo','Ingestão de álcool',Reta,Caminhonete,Sábado,130,1102,Madrugada
BR232,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,Caminhão,Sábado,130,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,130,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Terça-feira,131,1102,Manhã
BR232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Quarta-feira,133,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Domingo,134,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sábado,134,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Domingo,134,1102,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,Segunda-feira,135,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Terça-feira,140,1102,Tarde
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Quinta-feira,141,1102,Manhã
BR232,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Domingo,141,1102,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Automóvel,Quinta-feira,144,1102,Madrugada
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,145,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,145,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Caminhonete,Quinta-feira,146,1102,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Domingo,147,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Terça-feira,148,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Caminhonete,Quinta-feira,148,1102,Tarde
BR232,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Segunda-feira,148,1102,Madrugada
BR232,Seca,Inexistente,Tombamento,'Defeito mecânico',Reta,Caminhão,Quinta-feira,148,1102,Noite
BR232,Molhada,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Curva,Caminhão,Sábado,149,1102,Manhã
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Segunda-feira,152,1102,Manhã
BR232,Seca,Inexistente,Capotamento,Outras,Reta,'Não identificado',Quinta-feira,156,1102,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Sexta-feira,164,1102,Manhã
BR232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Sábado,172,1102,Noite
BR232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Caminhonete,Terça-feira,172,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sexta-feira,172,1102,Tarde
BR232,Seca,'Veículo estacionado','Colisão lateral','Não guardar distância segura',Reta,Semi-Reboque,Terça-feira,173,1102,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Automóvel,Sexta-feira,175,1102,Noite
BR232,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Caminhonete,Domingo,177,1102,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Utilitário,Sábado,179,1102,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,179,1102,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Curva,Motocicletas,Domingo,179,1102,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sábado,186,1102,Manhã
BR232,Molhada,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Domingo,194,1102,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Domingo,195,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Caminhão,Quarta-feira,200,1103,Manhã
BR232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sexta-feira,207,1103,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Sexta-feira,207,1103,Manhã
BR232,Molhada,'Configuração do terreno','Saída de Pista',Dormindo,Curva,Caminhonete,Sexta-feira,234,1103,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,240,1103,Tarde
BR232,'Em obra',Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sexta-feira,252,1103,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Automóvel,Domingo,255,1103,Noite
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,Sábado,257,1103,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Sábado,267,1103,Noite
BR232,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motoneta,Terça-feira,268,1103,Tarde
BR232,Seca,Inexistente,Tombamento,Dormindo,Reta,Caminhão-Trator,Sexta-feira,284,1103,Madrugada
BR232,Seca,Inexistente,Capotamento,Outras,Curva,Caminhonete,Sexta-feira,293,1103,Madrugada
BR232,Seca,Inexistente,'Colisão frontal','Velocidade incompatível',Curva,Motocicletas,Quarta-feira,314,1103,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Quarta-feira,317,1103,Manhã
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Sexta-feira,322,1103,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Caminhonete,Terça-feira,324,1103,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,'Não se Aplica',Sábado,333,1103,Noite
BR232,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Reta,Motocicletas,Terça-feira,394,1104,Noite
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,411,1104,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,411,1104,Manhã
BR232,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Quarta-feira,412,1104,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,412,1104,Madrugada
BR232,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Sexta-feira,412,1104,Madrugada
BR232,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sexta-feira,412,1104,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sábado,414,1104,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Cruzamento,Motocicletas,Domingo,416,1104,Tarde
BR232,Seca,Ofuscamento,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Domingo,417,1104,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Reta,Motocicletas,Domingo,423,1104,Tarde
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Sexta-feira,446,1104,Noite
BR232,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Domingo,509,1105,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Automóvel,Domingo,511,1105,Madrugada
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quarta-feira,513,1105,Tarde
BR232,Seca,Ofuscamento,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,Sexta-feira,513,1105,Noite
