@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Utilitário,Segunda-feira,17,1101,Manhã
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Quinta-feira,20,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Sexta-feira,22,1101,Manhã
BR232,Molhada,Inexistente,Capotamento,Outras,Reta,Motocicletas,Domingo,24,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Motocicletas,Quinta-feira,25,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,Terça-feira,25,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhonete,Quinta-feira,25,1101,Tarde
BR232,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Reta,Automóvel,Quarta-feira,26,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Quinta-feira,27,1101,Tarde
BR232,Molhada,Inexistente,'Saída de Pista','Ingestão de álcool',Curva,Automóvel,Domingo,38,1101,Noite
BR232,Seca,Inexistente,QuedaMoto/bicla,Outras,Curva,Motocicletas,Quinta-feira,39,1101,Noite
BR232,'Com material granulado',Inexistente,Capotamento,Outras,Reta,Automóvel,Quarta-feira,42,1101,Madrugada
BR232,Seca,Inexistente,'Colisão com objeto móvel','Defeito mecânico',Reta,Caminhão,Terça-feira,42,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Segunda-feira,47,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Quinta-feira,49,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quinta-feira,49,1101,Manhã
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Terça-feira,54,1101,Tarde
BR232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Automóvel,Sábado,54,1101,Tarde
BR232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motoneta,Sexta-feira,54,1101,Manhã
BR232,'Com material granulado','Configuração do terreno','Colisão frontal','Falta de atenção',Reta,Camioneta,Terça-feira,54,1101,Tarde
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Segunda-feira,54,1101,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Sexta-feira,55,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão,Terça-feira,60,1101,Manhã
BR232,Seca,Inexistente,Capotamento,Outras,Curva,Automóvel,Sábado,60,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,61,1101,Tarde
BR232,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Caminhonete,Quinta-feira,62,1101,Tarde
BR232,Seca,Inexistente,Incêndio,'Defeito mecânico',Reta,Caminhão,Sábado,62,1101,Noite
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Utilitário,Quarta-feira,63,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista',Dormindo,Curva,Caminhão-Trator,Quinta-feira,63,1101,Madrugada
BR232,Seca,Inexistente,'Saída de Pista',Dormindo,Curva,Caminhão-Trator,Sexta-feira,63,1101,Manhã
BR232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Segunda-feira,64,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Curva,Utilitário,Sexta-feira,66,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,68,1101,Manhã
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,Quinta-feira,70,1101,Manhã
BR232,Seca,Inexistente,'Colisão traseira',Dormindo,Curva,Caminhão-Trator,Quinta-feira,70,1101,Madrugada
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Terça-feira,76,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Domingo,79,1101,Tarde
BR232,Seca,Inexistente,'Colisão com objeto fixo','Animais na Pista',Reta,Caminhonete,Quinta-feira,79,1101,Tarde
BR232,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Segunda-feira,79,1101,Tarde
BR232,Seca,Inexistente,'Colisão lateral',Outras,Curva,Camioneta,Sábado,79,1101,Tarde
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Motocicletas,Terça-feira,80,1101,Tarde
BR232,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Quarta-feira,82,1101,Tarde
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,Sexta-feira,84,1101,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,Terça-feira,87,1101,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Domingo,89,1102,Noite
BR232,'Com material granulado',Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Camioneta,Quarta-feira,94,1101,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quinta-feira,100,1102,Tarde
BR232,Seca,Inexistente,Capotamento,Dormindo,Reta,Caminhonete,Sexta-feira,104,1102,Noite
BR232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Automóvel,Sexta-feira,108,1102,Tarde
BR232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,Sábado,109,1102,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motoneta,Sexta-feira,110,1102,Manhã
BR232,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Automóvel,Quarta-feira,111,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Camioneta,Domingo,112,1102,Madrugada
BR232,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Camioneta,Sexta-feira,114,1102,Tarde
BR232,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Domingo,115,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Utilitário,Segunda-feira,128,1102,Manhã
BR232,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Sábado,129,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quarta-feira,130,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quinta-feira,131,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,Quinta-feira,133,1102,Tarde
BR232,Seca,Inexistente,Capotamento,Outras,Reta,Caminhonete,Sábado,134,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Domingo,135,1102,Manhã
BR232,Seca,Inexistente,'Danos Eventuais','Defeito mecânico',Reta,Caminhão-Trator,Terça-feira,136,1102,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Quarta-feira,137,1102,Noite
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Sexta-feira,139,1102,Noite
BR232,Seca,Inexistente,QuedaMoto/bicla,'Defeito mecânico',Curva,Motocicletas,Domingo,139,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira',Dormindo,Reta,Caminhonete,Quarta-feira,140,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quarta-feira,144,1102,Manhã
BR232,Seca,Inexistente,'Colisão com objeto móvel','Falta de atenção',Reta,Motocicletas,Sábado,146,1102,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Caminhonete,Domingo,147,1102,Tarde
BR232,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Caminhonete,Segunda-feira,149,1102,Noite
BR232,Seca,'Configuração do terreno','Colisão traseira','Ingestão de álcool',Reta,Utilitário,Domingo,160,1102,Tarde
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quarta-feira,160,1102,Noite
BR232,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Segunda-feira,164,1102,Tarde
BR232,Seca,Inexistente,'Saída de Pista','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,165,1102,Manhã
BR232,Seca,Inexistente,'Danos Eventuais',Outras,Reta,Caminhonete,Sexta-feira,173,1102,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Ultrapassagem indevida',Reta,Caminhonete,Sexta-feira,175,1102,Manhã
BR232,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quinta-feira,179,1102,Manhã
BR232,Seca,Inexistente,'Colisão frontal',Outras,Reta,Caminhão,Sexta-feira,181,1102,Madrugada
BR232,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Domingo,189,1102,Noite
BR232,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Caminhonete,Sexta-feira,204,1103,Noite
BR232,Outra,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Caminhão,Quarta-feira,205,1103,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Segunda-feira,210,1103,Manhã
BR232,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motoneta,Sexta-feira,212,1103,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Segunda-feira,245,1103,Noite
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Camioneta,Quarta-feira,253,1103,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ciclomotor,Terça-feira,255,1103,Manhã
BR232,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Semi-Reboque,Quarta-feira,257,1103,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Caminhonete,Sexta-feira,266,1103,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Domingo,286,1103,Manhã
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Sexta-feira,333,1103,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quinta-feira,337,1103,Manhã
BR232,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Automóvel,Domingo,360,1104,Manhã
BR232,Molhada,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Quinta-feira,378,1104,Noite
BR232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Motocicletas,Domingo,409,1104,Tarde
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Terça-feira,409,1104,Manhã
BR232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quarta-feira,410,1104,Tarde
BR232,Seca,Inexistente,QuedaMoto/bicla,'Animais na Pista',Reta,Motocicletas,Quinta-feira,411,1104,Noite
BR232,'Com material granulado',Inexistente,QuedaMoto/bicla,Outras,Cruzamento,Ciclomotor,Terça-feira,411,1104,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Terça-feira,412,1104,Tarde
BR232,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,Sábado,412,1104,Noite
BR232,Outra,Inexistente,'Colisão Transversal','Não guardar distância segura',Reta,Motocicletas,Terça-feira,412,1104,Tarde
BR232,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Caminhão-Trator,Domingo,414,1104,Noite
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Motoneta,Quinta-feira,414,1104,Manhã
BR232,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Automóvel,Quarta-feira,455,1105,Manhã
BR232,Seca,'Configuração do terreno','Colisão Transversal','Falta de atenção',Reta,Automóvel,Sexta-feira,462,1105,Noite
BR232,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Sábado,464,1105,Noite
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Camioneta,Quinta-feira,508,1105,Noite
BR232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,Quinta-feira,509,1105,Noite
BR232,Seca,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,Sexta-feira,511,1105,Noite
BR232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Automóvel,Sábado,515,1105,Noite
BR232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quarta-feira,518,1105,Manhã
BR232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Terça-feira,521,1105,Noite
BR316,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Ônibus,Quarta-feira,25,1105,Tarde
BR316,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Domingo,27,1105,Manhã
BR316,Seca,Inexistente,'Colisão com objeto móvel','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,59,1105,Manhã
BR316,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Domingo,64,1105,Tarde
BR316,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Sábado,78,1105,Tarde
BR316,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Curva,Motocicletas,Segunda-feira,79,1105,Noite
BR316,Seca,Ofuscamento,Tombamento,Outras,Reta,Caminhão,Quinta-feira,80,1105,Noite
BR316,Seca,Inexistente,QuedaMoto/bicla,'Ultrapassagem indevida',Reta,Motocicletas,Quarta-feira,107,1105,Noite
BR316,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Quarta-feira,133,1105,Tarde
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão,Quarta-feira,139,1105,Noite
BR316,Seca,Inexistente,'Colisão lateral',Outras,Reta,Camioneta,Quinta-feira,263,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quarta-feira,272,1105,Tarde
BR316,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,Sexta-feira,274,1105,Madrugada
BR316,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Caminhonete,Segunda-feira,277,1105,Tarde
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Segunda-feira,278,1105,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quarta-feira,296,1104,Manhã
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Quarta-feira,297,1104,Tarde
BR316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,Terça-feira,311,1104,Manhã
BR316,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Terça-feira,320,1104,Tarde
BR407,Seca,Inexistente,Tombamento,'Velocidade incompatível',Curva,Caminhão,Terça-feira,24,1106,Noite
BR407,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Curva,'Não identificado',Sábado,48,1106,Noite
BR407,Seca,Inexistente,'Saída de Pista',Outras,Reta,Camioneta,Quarta-feira,83,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Segunda-feira,118,1106,Manhã
BR407,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Terça-feira,120,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Curva,Caminhonete,Quarta-feira,124,1106,Noite
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Microônibus,Quarta-feira,124,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Sexta-feira,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,'Não identificado',Sexta-feira,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Cruzamento,Caminhão,Sexta-feira,124,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Camioneta,Sexta-feira,124,1106,Manhã
BR407,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Sábado,125,1106,Noite
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,Segunda-feira,125,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quinta-feira,125,1106,Manhã
BR407,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Ônibus,Terça-feira,125,1106,Manhã
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,125,1106,Tarde
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Segunda-feira,126,1106,Manhã
BR407,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Caminhonete,Segunda-feira,126,1106,Tarde
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Sábado,126,1106,Noite
BR407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhonete,Sábado,126,1106,Manhã
BR407,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Ciclomotor,Domingo,127,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Automóvel,Sexta-feira,128,1106,Manhã
BR407,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Quinta-feira,130,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Quinta-feira,130,1106,Manhã
BR407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quinta-feira,130,1106,Manhã
BR408,Oleosa,Inexistente,Tombamento,'Defeito na via',Reta,Ônibus,Sábado,44,1101,Tarde
BR408,Seca,Inexistente,'Colisão frontal','Falta de atenção',Cruzamento,Automóvel,Terça-feira,56,1101,Noite
BR408,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Segunda-feira,63,1101,Tarde
BR408,'Em obra',Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motoneta,Quarta-feira,68,1101,Manhã
BR408,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,Domingo,70,1101,Tarde
BR408,'Com material granulado','Configuração do terreno','Colisão lateral','Falta de atenção',Curva,Camioneta,Segunda-feira,71,1101,Manhã
BR408,'Em obra',Placas,'Colisão com objeto fixo','Ultrapassagem indevida',Reta,Caminhonete,Segunda-feira,72,1101,Manhã
BR408,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,Quarta-feira,72,1101,Tarde
BR408,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Segunda-feira,78,1101,Manhã
BR408,Seca,Inexistente,'Colisão traseira',Outras,Reta,Camioneta,Quinta-feira,78,1101,Manhã
BR408,Outra,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Caminhonete,Quarta-feira,78,1101,Tarde
BR408,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Terça-feira,79,1101,Manhã
BR408,Seca,'Veículo estacionado','Colisão lateral','Defeito na via',Reta,Caminhonete,Quinta-feira,79,1101,Manhã
BR408,Seca,Inexistente,Incêndio,Outras,Reta,Ônibus,Sexta-feira,82,1101,Noite
BR408,Seca,Inexistente,'Colisão traseira','Animais na Pista',Reta,Automóvel,Domingo,85,1101,Noite
BR408,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,Quinta-feira,88,1101,Madrugada
BR408,Seca,'Configuração do terreno','Colisão frontal','Ingestão de álcool',Reta,Automóvel,Quarta-feira,96,1101,Madrugada
BR408,Seca,'Configuração do terreno',Capotamento,'Defeito mecânico',Reta,Automóvel,Terça-feira,97,1101,Noite
BR408,Seca,'Configuração do terreno','Colisão traseira','Falta de atenção',Reta,Motocicletas,Terça-feira,98,1101,Noite
BR408,Molhada,Outros,'Colisão traseira',Outras,Reta,Motocicletas,Quinta-feira,100,1101,Manhã
BR408,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Caminhão,Terça-feira,100,1101,Tarde
BR408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Segunda-feira,102,1101,Noite
BR408,Molhada,Outros,'Saída de Pista',Outras,Reta,Automóvel,Quinta-feira,103,1101,Tarde
BR408,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Sexta-feira,103,1101,Noite
BR408,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Quarta-feira,104,1101,Manhã
BR408,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Domingo,104,1101,Manhã
BR408,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Quarta-feira,104,1101,Tarde
BR408,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Domingo,105,1101,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,23,1102,Tarde
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Domingo,24,1102,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quinta-feira,25,1102,Tarde
BR423,Seca,Inexistente,'Saída de Pista','Desobediência à sinalização',Reta,Caminhonete,Sexta-feira,28,1102,Manhã
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Domingo,39,1103,Manhã
BR423,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,49,1103,Manhã
BR423,'Em obra',Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Sábado,53,1103,Noite
BR423,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Domingo,61,1103,Manhã
BR423,Seca,Inexistente,'Colisão traseira','Ultrapassagem indevida',Reta,Caminhonete,Sexta-feira,64,1103,Noite
BR423,Oleosa,Inexistente,'Colisão com objeto fixo','Defeito na via',Curva,Automóvel,Quinta-feira,76,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral',Outras,Reta,Ciclomotor,Quarta-feira,76,1103,Manhã
BR423,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,Sábado,79,1103,Madrugada
BR423,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Caminhonete,Sábado,82,1103,Manhã
BR423,Seca,Inexistente,Capotamento,'Velocidade incompatível',Reta,Caminhão,Sábado,83,1103,Madrugada
BR423,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Quarta-feira,88,1103,Madrugada
BR423,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Quarta-feira,89,1103,Tarde
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sábado,91,1103,Noite
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,Quarta-feira,92,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Motocicletas,Terça-feira,94,1103,Manhã
BR423,Seca,Inexistente,'Danos Eventuais','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,94,1103,Manhã
BR423,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Camioneta,Quinta-feira,95,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Quinta-feira,96,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Sexta-feira,96,1103,Tarde
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Microônibus,Sábado,96,1103,Manhã
BR423,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Sexta-feira,97,1103,Noite
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,98,1103,Manhã
BR423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motoneta,Sexta-feira,98,1103,Manhã
BR423,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Caminhonete,Quinta-feira,102,1103,Tarde
BR423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,105,1103,Tarde
BR423,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Sábado,109,1103,Manhã
BR423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motoneta,Terça-feira,115,1103,Manhã
BR423,Seca,Inexistente,Tombamento,'Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,116,1103,Tarde
BR423,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhão,Sexta-feira,117,1103,Tarde
BR423,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Camioneta,Sexta-feira,125,1103,Tarde
BR423,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Curva,Motocicletas,Sexta-feira,125,1103,Tarde
