@relation prfPeriodoTx-weka.filters.unsupervised.instance.RemovePercentage-P66.7-V

@attribute BR numeric
@attribute CondPista {Seca,'Com buraco',Molhada,'Em obra',Outra,Escorregadia,Oleosa,Enlameada,'Com material granulado','Com Gelo'}
@attribute RestrVisibili {Inexistente,Outros,'Veículo estacionado','Configuração do terreno',Poeira/fumaça/neblina,Vegetação,Ofuscamento,Cartazes/faixas,Placas}
@attribute TipoAcident {'Colisão Transversal','Colisão com objeto fixo','Atropelamento de pessoa','Colisão lateral','Colisão traseira',QuedaMoto/bicla,'Colisão com bicicleta',Capotamento,'Atropelamento de animal','Colisão frontal','Saída de Pista','Colisão com objeto móvel',Tombamento,'Derramamento de Carga','Danos Eventuais',Incêndio}
@attribute CausaAcident {Outras,'Falta de atenção','Velocidade incompatível','Ultrapassagem indevida','Desobediência à sinalização','Defeito mecânico','Animais na Pista','Não guardar distância segura',Dormindo,'Defeito na via','Ingestão de álcool'}
@attribute TracadoVia {Reta,Curva,Cruzamento}
@attribute TipoAuto {Automóvel,'Não Informado','Não se Aplica',Motocicletas,Caminhão-Trator,Camioneta,Caminhão,Bicicleta,Caminhonete,Ônibus,Microônibus,'Não identificado',Motoneta,'Trator de rodas',Triciclo,Carroça,Caminhão-Tanque,Semi-Reboque,Utilitário,Ciclomotor,Charrete,Carro-de-mao,Quadriciclo,'Trator misto',Reboque,'Trator de esteiras'}
@attribute Gravidade numeric
@attribute DiaDaSemana {Terça-feira,Domingo,Quarta-feira,Sábado,Segunda-feira,Sexta-feira,Quinta-feira}
@attribute KMArredondado numeric
@attribute Delegacia {1101.0,1102.0,1105.0,1103.0,1106.0,1104.0,NA}
@attribute probAcident numeric
@attribute Periodo {Noite,Manhã,Madrugada,Tarde}

@data
232,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Cruzamento,Motocicletas,1,Sábado,414,1104.0,0.007,Tarde
232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,1,Quarta-feira,418,1104.0,0.163,Tarde
232,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhonete,0,Segunda-feira,425,1104.0,0.163,Manhã
232,Escorregadia,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Domingo,428,1104.0,0.002,Tarde
232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Microônibus,1,Sexta-feira,433,1104.0,0.027,Manhã
232,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,1,Quarta-feira,441,1104.0,0.163,Tarde
232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,448,1104.0,0.163,Noite
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Sexta-feira,450,1105.0,0.163,Noite
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Curva,Caminhonete,1,Quarta-feira,453,1105.0,0.03,Madrugada
232,Molhada,Inexistente,'Colisão frontal',Outras,Reta,Automóvel,1,Quinta-feira,471,1105.0,0.027,Noite
232,Seca,Inexistente,Capotamento,Dormindo,Reta,Utilitário,1,Quarta-feira,477,1105.0,0.163,Manhã
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,1,Terça-feira,494,1105.0,0.163,Manhã
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,1,Sábado,510,1105.0,0.163,Tarde
232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Sexta-feira,511,1105.0,0.027,Manhã
232,Seca,Ofuscamento,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',0,Domingo,512,1105.0,0.002,Noite
232,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Caminhão,1,Terça-feira,521,1105.0,0.163,Tarde
232,Molhada,Outros,'Atropelamento de animal','Falta de atenção',Reta,Motocicletas,1,Domingo,522,1105.0,0.001,Noite
232,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Motocicletas,1,Sexta-feira,525,1105.0,0.163,Noite
232,Seca,Inexistente,Capotamento,'Defeito na via',Reta,Automóvel,1,Quarta-feira,528,1105.0,0.163,Tarde
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Sexta-feira,538,1105.0,0.163,Manhã
316,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,0,Quarta-feira,24,1105.0,0.017,Noite
316,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Quinta-feira,26,1105.0,0.017,Noite
316,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,1,Sexta-feira,66,1105.0,0.017,Noite
316,'Com buraco',Outros,QuedaMoto/bicla,'Defeito na via',Reta,Motocicletas,1,Quinta-feira,74,1105.0,0,Manhã
316,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Quarta-feira,75,1105.0,0.017,Madrugada
316,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,0,Quarta-feira,75,1105.0,0.003,Noite
316,'Com buraco',Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Segunda-feira,77,1105.0,0.001,Noite
316,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão,1,Quarta-feira,85,1105.0,0.017,Manhã
316,Seca,Inexistente,Capotamento,Outras,Reta,Caminhonete,1,Quinta-feira,93,1105.0,0.017,Noite
316,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,1,Quinta-feira,103,1105.0,0.017,Madrugada
316,Seca,Ofuscamento,'Colisão traseira',Outras,Reta,Caminhão-Trator,1,Terça-feira,142,1105.0,0,Noite
316,Seca,Inexistente,'Colisão lateral',Outras,Reta,Camioneta,1,Quinta-feira,144,1105.0,0.017,Noite
316,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,1,Quarta-feira,240,1105.0,0.017,Tarde
316,Seca,Inexistente,Capotamento,'Velocidade incompatível',Curva,Automóvel,0,Sábado,259,1105.0,0.003,Tarde
316,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,1,Quinta-feira,270,1105.0,0.017,Tarde
316,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Automóvel,1,Sábado,299,1104.0,0.017,Manhã
316,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,1,Terça-feira,346,1104.0,0.003,Manhã
407,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Caminhão-Trator,1,Quinta-feira,83,1106.0,0.022,Madrugada
407,Seca,Vegetação,'Saída de Pista',Outras,Reta,'Não identificado',1,Terça-feira,107,1106.0,0,Tarde
407,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão,1,Sábado,108,1106.0,0.022,Noite
407,Seca,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Motoneta,1,Sábado,111,1106.0,0.022,Tarde
407,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Cruzamento,Caminhão,1,Quarta-feira,124,1106.0,0.001,Tarde
407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Motocicletas,1,Quarta-feira,124,1106.0,0.001,Manhã
407,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ciclomotor,0,Terça-feira,126,1106.0,0.022,Manhã
407,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,1,Sexta-feira,126,1106.0,0.022,Noite
407,Seca,'Configuração do terreno','Colisão com objeto fixo','Defeito na via',Cruzamento,Automóvel,1,Quinta-feira,127,1106.0,0,Noite
407,Seca,Inexistente,'Atropelamento de pessoa','Desobediência à sinalização',Reta,'Não se Aplica',1,Quarta-feira,128,1106.0,0.022,Noite
407,Seca,Inexistente,'Colisão traseira','Falta de atenção',Cruzamento,Caminhonete,1,Sábado,128,1106.0,0.001,Manhã
407,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,0,Sexta-feira,130,1106.0,0.022,Tarde
408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motoneta,1,Domingo,33,1101.0,0.024,Noite
408,Molhada,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Caminhão,0,Sexta-feira,40,1101.0,0.004,Noite
408,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Sexta-feira,56,1101.0,0.004,Manhã
408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,1,Quarta-feira,63,1101.0,0.024,Noite
408,Molhada,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Automóvel,1,Domingo,67,1101.0,0.004,Noite
408,Escorregadia,Inexistente,'Saída de Pista',Dormindo,Curva,Automóvel,1,Domingo,68,1101.0,0,Tarde
408,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Sexta-feira,68,1101.0,0.004,Manhã
408,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Domingo,69,1101.0,0.024,Madrugada
408,Molhada,Inexistente,'Colisão lateral',Outras,Curva,Automóvel,0,Segunda-feira,73,1101.0,0.001,Tarde
408,Seca,Ofuscamento,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Sábado,76,1101.0,0,Noite
408,Molhada,Outros,'Colisão Transversal',Outras,Reta,Caminhonete,0,Domingo,77,1101.0,0,Noite
408,Seca,Inexistente,'Colisão frontal',Outras,Reta,Motocicletas,1,Domingo,78,1101.0,0.024,Noite
408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,1,Sábado,78,1101.0,0.024,Manhã
408,Seca,Poeira/fumaça/neblina,'Colisão com bicicleta','Falta de atenção',Curva,Bicicleta,1,Domingo,81,1101.0,0,Manhã
408,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Caminhonete,0,Quinta-feira,82,1101.0,0.024,Tarde
408,Escorregadia,Ofuscamento,'Saída de Pista',Dormindo,Curva,Automóvel,1,Domingo,85,1101.0,0,Madrugada
408,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,'Não identificado',0,Domingo,88,1101.0,0.005,Noite
408,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Motocicletas,0,Domingo,90,1101.0,0.024,Noite
408,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,0,Segunda-feira,104,1101.0,0.004,Noite
408,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,0,Sábado,104,1101.0,0.024,Tarde
408,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Caminhão,1,Sexta-feira,105,1101.0,0.024,Tarde
423,Molhada,Outros,Capotamento,'Ultrapassagem indevida',Reta,Caminhão,0,Sexta-feira,22,1102.0,0,Manhã
423,Molhada,Inexistente,Tombamento,'Defeito na via',Reta,Caminhão,1,Sábado,32,1103.0,0.004,Madrugada
423,Seca,Inexistente,'Saída de Pista','Animais na Pista',Reta,Caminhonete,1,Sábado,33,1102.0,0.023,Noite
423,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Quarta-feira,59,1103.0,0.004,Noite
423,Seca,Inexistente,'Colisão traseira','Defeito na via',Reta,Microônibus,1,Sexta-feira,67,1103.0,0.023,Tarde
423,Escorregadia,Outros,'Colisão traseira','Defeito na via',Reta,Ônibus,1,Sexta-feira,67,1103.0,0,Noite
423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,1,Domingo,68,1103.0,0.023,Noite
423,Molhada,Poeira/fumaça/neblina,'Saída de Pista',Outras,Curva,Caminhonete,0,Sexta-feira,69,1103.0,0,Noite
423,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,1,Sábado,71,1103.0,0.023,Tarde
423,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhão-Trator,1,Sábado,80,1103.0,0.023,Manhã
423,Molhada,Outros,Capotamento,Outras,Reta,Automóvel,1,Sexta-feira,90,1103.0,0,Tarde
423,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Sexta-feira,92,1103.0,0.023,Manhã
423,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Automóvel,1,Sábado,94,1103.0,0.023,Tarde
423,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Terça-feira,94,1103.0,0.023,Noite
423,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Motocicletas,1,Sexta-feira,96,1103.0,0.001,Tarde
423,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Quarta-feira,96,1103.0,0.004,Tarde
423,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Motocicletas,1,Sábado,97,1103.0,0.023,Noite
423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motoneta,1,Sábado,97,1103.0,0.023,Noite
423,Seca,Poeira/fumaça/neblina,'Colisão traseira',Outras,Reta,'Não identificado',1,Sábado,100,1103.0,0,Noite
423,Seca,Inexistente,Capotamento,'Ultrapassagem indevida',Reta,Automóvel,1,Quinta-feira,106,1103.0,0.023,Noite
423,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Caminhão-Trator,1,Quinta-feira,107,1103.0,0.023,Manhã
423,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Sábado,114,1103.0,0.023,Noite
423,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,1,Terça-feira,117,1103.0,0.023,Manhã
423,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Camioneta,1,Terça-feira,117,1103.0,0.004,Manhã
423,Molhada,Inexistente,'Colisão frontal',Dormindo,Reta,Automóvel,1,Quinta-feira,173,1103.0,0.004,Tarde
423,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,1,Terça-feira,178,1103.0,0.004,Noite
423,Seca,Inexistente,'Saída de Pista','Defeito na via',Reta,Caminhão,1,Segunda-feira,193,1103.0,0.023,Noite
424,'Em obra',Inexistente,'Saída de Pista','Não guardar distância segura',Curva,Camioneta,1,Segunda-feira,34,1103.0,0,Manhã
424,Molhada,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,1,Domingo,35,1103.0,0.002,Noite
424,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,1,Quarta-feira,17,1103.0,0.012,Noite
424,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Bicicleta,1,Terça-feira,22,1103.0,0.012,Noite
424,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,1,Quinta-feira,32,1103.0,0.012,Noite
424,Seca,Inexistente,Capotamento,'Defeito mecânico',Curva,Caminhão,0,Sábado,47,1103.0,0.002,Manhã
424,Molhada,Poeira/fumaça/neblina,Capotamento,'Animais na Pista',Reta,Automóvel,1,Quinta-feira,56,1103.0,0,Manhã
424,Seca,'Configuração do terreno','Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Sábado,63,1103.0,0,Noite
424,Seca,'Configuração do terreno','Saída de Pista','Ultrapassagem indevida',Reta,Caminhonete,1,Quarta-feira,81,1103.0,0,Manhã
424,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,1,Segunda-feira,88,1103.0,0.012,Tarde
424,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,0,Quinta-feira,89,1103.0,0.002,Manhã
424,Seca,Inexistente,Capotamento,Outras,Reta,Caminhonete,0,Segunda-feira,95,1103.0,0.012,Noite
424,Seca,Ofuscamento,'Colisão frontal','Ultrapassagem indevida',Curva,Caminhonete,0,Quarta-feira,97,1103.0,0,Noite
424,Seca,Inexistente,'Colisão lateral',Outras,Curva,Caminhão,1,Quarta-feira,109,1103.0,0.002,Tarde
424,Molhada,Inexistente,'Colisão frontal',Outras,Reta,Caminhonete,1,Segunda-feira,111,1103.0,0.002,Manhã
424,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Caminhonete,1,Sexta-feira,116,1103.0,0,Manhã
424,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Domingo,123,1103.0,0.012,Tarde
428,Outra,Inexistente,'Colisão com bicicleta','Ingestão de álcool',Reta,Bicicleta,1,Quinta-feira,20,1105.0,0,Manhã
428,Molhada,'Configuração do terreno','Colisão frontal','Ultrapassagem indevida',Reta,Caminhonete,1,Quinta-feira,56,1106.0,0,Manhã
428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Segunda-feira,88,1106.0,0.03,Noite
428,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,1,Quarta-feira,89,1106.0,0.001,Tarde
428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,1,Sexta-feira,99,1106.0,0.03,Noite
428,'Em obra',Inexistente,Capotamento,'Defeito na via',Reta,Automóvel,1,Quinta-feira,133,1106.0,0.001,Tarde
428,'Em obra',Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,1,Quinta-feira,135,1106.0,0.001,Noite
428,'Com material granulado',Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,1,Terça-feira,138,1106.0,0,Manhã
428,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Caminhonete,0,Sábado,145,1106.0,0.03,Noite
428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,154,1106.0,0.03,Madrugada
428,Seca,Inexistente,Capotamento,'Animais na Pista',Reta,Caminhonete,1,Quarta-feira,159,1106.0,0.03,Noite
428,Seca,Ofuscamento,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Quinta-feira,160,1106.0,0,Noite
428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,0,Sábado,166,1106.0,0.03,Noite
428,Seca,Ofuscamento,'Saída de Pista',Outras,Reta,Automóvel,1,Quarta-feira,178,1106.0,0,Noite
428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,1,Domingo,179,1106.0,0.03,Noite
428,Seca,Inexistente,Tombamento,'Ultrapassagem indevida',Reta,Caminhão-Trator,1,Sexta-feira,184,1106.0,0.03,Manhã
428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,1,Sábado,185,1106.0,0.03,Tarde
428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Motocicletas,1,Quinta-feira,186,1106.0,0.03,Tarde
428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Motocicletas,1,Terça-feira,187,1106.0,0.03,Noite
428,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',1,Domingo,188,1106.0,0.03,Noite
428,Escorregadia,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,1,Terça-feira,188,1106.0,0,Manhã
428,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Motocicletas,0,Segunda-feira,189,1106.0,0.03,Tarde
428,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,1,Quarta-feira,189,1106.0,0.03,Noite
428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Motoneta,0,Quarta-feira,190,1106.0,0.006,Madrugada
428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Microônibus,0,Sábado,190,1106.0,0.03,Manhã
428,Seca,Inexistente,'Colisão Transversal','Defeito na via',Cruzamento,Motocicletas,1,Terça-feira,191,1106.0,0.001,Noite
428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Sábado,191,1106.0,0.03,Noite
428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Sexta-feira,192,1106.0,0.03,Manhã
428,Molhada,Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Microônibus,1,Sexta-feira,192,1106.0,0.005,Manhã
101,Molhada,Inexistente,'Saída de Pista','Falta de atenção',Curva,Automóvel,0,Sexta-feira,4,1101.0,0.008,Noite
101,'Em obra',Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,1,Segunda-feira,5,1101.0,0.006,Noite
101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',0,Quinta-feira,18,1101.0,0.261,Noite
101,Escorregadia,Inexistente,'Colisão lateral','Velocidade incompatível',Curva,Caminhão-Trator,0,Sábado,18,1101.0,0.001,Manhã
101,Escorregadia,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,0,Sexta-feira,20,1101.0,0.003,Tarde
101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,21,1101.0,0.261,Tarde
101,Seca,Inexistente,'Danos Eventuais','Defeito mecânico',Reta,Caminhão-Trator,0,Terça-feira,23,1101.0,0.261,Madrugada
101,Molhada,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,0,Sábado,24,1101.0,0.044,Tarde
101,'Com buraco',Inexistente,'Saída de Pista','Defeito na via',Reta,Camioneta,1,Domingo,27,1101.0,0.008,Noite
101,Molhada,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,1,Domingo,28,1101.0,0.044,Tarde
101,Molhada,Inexistente,'Colisão lateral','Defeito na via',Reta,Microônibus,1,Quinta-feira,28,1101.0,0.044,Noite
101,Escorregadia,Inexistente,Capotamento,'Defeito na via',Curva,Automóvel,0,Sexta-feira,30,1101.0,0.001,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Curva,Caminhão,1,Sexta-feira,33,1101.0,0.049,Madrugada
101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Camioneta,0,Segunda-feira,35,1101.0,0.044,Manhã
101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Segunda-feira,37,1101.0,0.044,Tarde
101,'Em obra',Inexistente,'Saída de Pista','Animais na Pista',Curva,Caminhão-Trator,1,Sexta-feira,38,1101.0,0.001,Manhã
101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Automóvel,1,Sábado,39,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Quinta-feira,39,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,1,Terça-feira,40,1101.0,0.261,Noite
101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Ônibus,1,Segunda-feira,41,1101.0,0.261,Noite
101,'Em obra',Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,0,Sexta-feira,41,1101.0,0.006,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,0,Domingo,42,1101.0,0.261,Noite
101,Seca,Outros,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,1,Quinta-feira,42,1101.0,0.009,Manhã
101,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Quinta-feira,43,1101.0,0.044,Noite
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,0,Segunda-feira,44,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Sexta-feira,45,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Terça-feira,46,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Terça-feira,47,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,1,Quinta-feira,47,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,1,Sexta-feira,48,1101.0,0.044,Manhã
101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,1,Sexta-feira,48,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Automóvel,0,Quarta-feira,49,1101.0,0.008,Tarde
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Quinta-feira,49,1101.0,0.261,Noite
101,Molhada,Cartazes/faixas,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Sábado,50,1101.0,0,Tarde
101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Quinta-feira,50,1101.0,0.044,Manhã
101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Segunda-feira,50,1101.0,0.044,Manhã
101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Semi-Reboque,1,Sexta-feira,50,1101.0,0.044,Tarde
101,Seca,'Veículo estacionado','Colisão lateral',Outras,Reta,Caminhão,1,Sábado,50,1101.0,0.001,Manhã
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,Ônibus,1,Sexta-feira,50,1101.0,0.261,Tarde
101,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',1,Segunda-feira,50,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Quinta-feira,50,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Segunda-feira,50,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Quinta-feira,50,1101.0,0.261,Tarde
101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Quinta-feira,50,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Quarta-feira,51,1101.0,0.261,Tarde
101,Seca,'Configuração do terreno','Colisão Transversal','Falta de atenção',Reta,Motocicletas,0,Sexta-feira,51,1101.0,0.007,Manhã
101,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,1,Sexta-feira,51,1101.0,0.044,Noite
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,1,Quinta-feira,51,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,0,Quinta-feira,51,1101.0,0.261,Noite
101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,Ônibus,1,Segunda-feira,52,1101.0,0.261,Manhã
101,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Motocicletas,1,Quinta-feira,52,1101.0,0.261,Tarde
101,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,1,Sexta-feira,52,1101.0,0.044,Tarde
